USD;3.633782188915733;3.5601016987230136;2.0276529071409333;0.4443235913497866;False
USD;3.61207475119182;3.519493693937776;2.5630991502459013;0.597378615320637;False
USD;3.594151958720983;3.505685349615848;2.461404251160734;0.4961910731477285;False
USD;3.571576775923234;3.4698849972932018;2.847251648503208;0.6281087460137038;False
USD;3.556083856281426;3.464954102827616;2.562643546575521;0.4337837491342595;False
USD;3.541567626372731;3.4802240707723535;1.732101771644146;0.40820831272168934;False
USD;3.520510811516133;3.452021538471165;1.9454356686231176;0.5945619871775307;False
USD;3.5007915247507304;3.4447429333327517;1.6010262542545877;0.560125726667215;False
USD;3.480406156343555;3.4019647631966383;2.253799976877569;0.5823074085688994;False
USD;3.496389831876655;3.39270908925135;2.965365637436815;0.4592474215679481;True
USD;3.5127553074411955;3.4683911288948694;1.2629453139633098;0.4680678171334402;True
USD;3.529121566939062;3.455589805929763;2.083571212115419;0.46590946608769546;True
USD;3.5482571219682533;3.462542397606202;2.415685262247976;0.5422186418414762;True
USD;3.567892595026297;3.5025528618170827;1.8313256766837467;0.5533836016695428;True
USD;3.5866470755088615;3.530251398449716;1.5723787669056974;0.5256458815130362;True
USD;3.6032859814716933;3.503795997872484;2.7610904077775804;0.4639125515429013;True
USD;3.6250267162011935;3.554253533251641;1.9523492787859609;0.6033585688533325;True
USD;3.64510504421254;3.5770850187351773;1.866064891198684;0.5538808285635837;True
USD;3.660978619131585;3.5818609496217273;2.1611071175451277;0.43547647397016026;True
USD;3.6796908787176337;3.5874182401015826;2.507619298939809;0.5111272567466488;True
USD;3.7013542287273267;3.6021872287053296;2.679208578642169;0.5887274427041665;True
USD;3.725420964156475;3.6580003907043253;1.8097437605260085;0.6502143254044435;True
USD;3.745197467886476;3.680317334843633;1.7323554658776583;0.5308528598587176;True
USD;3.7707923125544713;3.7048464830028514;1.748858703569007;0.6834044102470084;True
USD;3.788971647909015;3.7274550858093827;1.623568815395624;0.4821091655994239;True
USD;3.7654955837709965;3.662865319979423;2.7255446596167126;0.6195893323977296;False
USD;3.742333602151594;3.641253269155702;2.7009973920491044;0.6151111083287184;False
USD;3.7269524503758227;3.6783699045008396;1.3035461686688277;0.4110042933352596;False
USD;3.7079213473810406;3.6044880805450052;2.789521598377262;0.5106344459227795;False
USD;3.688535343994814;3.6308632110155945;1.5635510467078315;0.5228267152947905;False
USD;3.670725622535075;3.6174341198864464;1.4517974953362085;0.4828399296412914;False
USD;3.6496046950097925;3.5755454609005426;2.029239884815836;0.5753883481679591;False
USD;3.6271998833996952;3.52356792834789;2.8570786938455983;0.6138969417902093;False
USD;3.606951221723393;3.5685356201810126;1.0650435556493523;0.5582449913767584;False
USD;3.623019885799889;3.5484300097019608;2.0587763371180263;0.4454915824677677;True
USD;3.641579275018771;3.5789930315486997;1.718656625146474;0.5122629685700454;True
USD;3.662603866690662;3.5833136611971157;2.1648588921845056;0.5773481801184442;True
USD;3.6454244058102003;3.5925266238924203;1.4510733464523264;0.4690504762663391;False
USD;3.6241314212483946;3.57069515580315;1.4744571659831651;0.5841016625627523;False
USD;3.6019157400908988;3.5266104029263468;2.09070235392712;0.6129932548043018;False
USD;3.5796952124668113;3.535092488372834;1.2459922268980352;0.6169085905248476;False
USD;3.6047463677465585;3.497183139937923;2.9839333155601877;0.6998125201414653;True
USD;3.6271171033309386;3.577463439399504;1.3689567366279736;0.6205911124439236;True
USD;3.6462427846898917;3.5626915143613607;2.2914346427876993;0.5272970464997964;True
USD;3.6613796578633866;3.570237314072693;2.4892896205109762;0.4151361844870164;True
USD;3.681516744879678;3.6033114274835576;2.1242689580290492;0.5499863138487768;True
USD;3.700153842778683;3.635466524267997;1.748233215679171;0.5062342287299291;True
USD;3.7219377861455674;3.6707058678386923;1.3764850798307027;0.5887307472201078;True
USD;3.7397714247323957;3.6890297147802924;1.3568131361326208;0.4791492929627085;True
USD;3.7215182347885762;3.642087707261113;2.134358144075465;0.48808303692318256;False
USD;3.696881278575542;3.603085786373669;2.53715186217756;0.6620135831319875;False
USD;3.68045801201663;3.571528403532556;2.9596753482425475;0.44424652352481836;False
USD;3.6548965702873053;3.6171255881079705;1.0334350494729838;0.6945179552617446;False
USD;3.6715673887183495;3.619981104195628;1.4050207734503544;0.45612285082348564;True
USD;3.693910145103669;3.6194371038766358;2.0161032158767616;0.6085345581282826;True
USD;3.714825880976644;3.640449527795031;2.0021491064356143;0.566222107505759;True
USD;3.7382224055675968;3.659476738659498;2.106500319264507;0.6298148376419112;True
USD;3.7174255186063148;3.6282406550493946;2.399102903623364;0.5563309162747465;False
USD;3.7000398482475716;3.662277760571766;1.0205859727075772;0.46768039525540467;False
USD;3.6817920811802276;3.6115280002728176;1.9084206646695383;0.49317758228973185;False
USD;3.666932702023621;3.6258592849982936;1.1201028315207657;0.403590936939688;False
USD;3.64781797026987;3.5993427301535292;1.3288831984331384;0.5212730449948668;False
USD;3.6704144063900874;3.599909732797537;1.920891370462248;0.6194507594507375;True
USD;3.6917507825510363;3.651643153536739;1.0864121490503982;0.5813070078354927;True
USD;3.71294527299943;3.6610769448450236;1.3969591346146004;0.5741040415991545;True
USD;3.736962739398005;3.660305289880802;2.0513303145632036;0.6468575384945822;True
USD;3.7569186306400453;3.6767909880009944;2.1328021848958656;0.5340136531640889;True
USD;3.778987772274235;3.714590952226487;1.7040759041406912;0.587426660087929;True
USD;3.8052214372243625;3.7171838255660647;2.313600223027092;0.6941981962100822;True
USD;3.8301103322542263;3.744882302769134;2.225210818794644;0.6540721858231362;True
USD;3.8470127697892975;3.731637226208474;2.999094374910089;0.4413041941045976;True
USD;3.871570343509443;3.7557571755255394;2.9913744994472427;0.6383543593355507;True
USD;3.8907033906021726;3.8491950736466087;1.066858940103878;0.49419345110971535;True
USD;3.9080586440618355;3.7994502240000547;2.7790887996731497;0.4460698161053293;True
USD;3.926950278926265;3.8823570387955324;1.1355692576511482;0.4834020311628264;True
USD;3.9487004599217395;3.8676040037664094;2.053750518137233;0.5538695285294485;True
USD;3.9708683319921674;3.8569773583856337;2.8681629327506597;0.56139664923754;True
USD;3.995410176781571;3.878896729728404;2.916182366713146;0.6180473069750692;True
USD;4.0158949419849215;3.964411696907071;1.2819868502935565;0.512707439210943;True
USD;4.035746357827484;3.966592956537275;1.7135219897078804;0.494321094783183;True
USD;4.063430214660625;3.972741406272521;2.231828863724636;0.6859662223183869;True
USD;4.088174014213977;3.9716484288818354;2.8503088402548222;0.6089387105524358;True
USD;4.115460638070596;4.03197705336698;2.0285356135189474;0.6674526025983101;True
USD;4.136062203440402;4.0685876939836705;1.6313707613151018;0.5005895373953669;True
USD;4.160301800257592;4.050450089367348;2.6404745656539403;0.5860549388504677;True
